controller,structure,fid,err,KM,Fmin_m1_grid,Fmin_m105_grid,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated,omega_avg_traj,omega_unc_traj,omega_avg_excess
36,H2,0.99997863981606,2.13601839399447e-05,0.002850800255700268,0.9993327286686344,0.9992766963293425,0.9992958889118797,0.9992259505283051,0.9992947455922042,0.9992247274385904,0,,,
37,H0,0.9999782017135218,2.17982864781918e-05,0.0025069367907901412,0.9997099177966646,0.999684180346037,0.9997099177966672,0.9996841803460417,0.9997099177966757,0.9996841803460642,0,,,
37,H1,0.9999782017135218,2.17982864781918e-05,0.00248171793375665,0.9997607291585358,0.9997384449231382,0.9997524301155907,0.9997298449361577,0.9997489530387069,0.9997255121050868,0,,,
37,H2,0.9999782017135218,2.17982864781918e-05,0.0037530751902626162,0.9996130013508049,0.9995764697322255,0.9995756846381799,0.9995330222294125,0.9995691574719302,0.9995276347449197,0,,,
38,H0,0.9999775387838377,2.24612161623394e-05,0.003058010416209663,0.9995987038775784,0.9995605682070887,0.9995968923230519,0.9995585698673276,0.9995968923230466,0.9995585698673344,0,,,
38,H1,0.9999775387838377,2.24612161623394e-05,0.0037225186466797754,0.9995916906841636,0.9995523399950232,0.9995499096525293,0.9995062014417111,0.9995528140223013,0.9995029954036447,0,,,
38,H2,0.9999775387838377,2.24612161623394e-05,0.0034512061561921886,0.99966725780133,0.9996354474097274,0.9996371712438116,0.9996026740865893,0.9996344535979513,0.9995996016543708,0,,,
39,H0,0.9999744085017265,2.5591498273525e-05,0.0023035367203513195,0.9997595302237854,0.999737913223119,0.9997586576097356,0.9997378776517364,0.9997585037418457,0.9997376888118596,0,,,
39,H1,0.9999744085017265,2.5591498273525e-05,0.0032265568965788413,0.9997235979686302,0.9996988818940596,0.999680562170939,0.9996505952427808,0.9996773883679085,0.9996471059462976,0,,,
39,H2,0.9999744085017265,2.5591498273525e-05,0.0027333453504644768,0.9994880189064487,0.9994328825945689,0.9994645734361164,0.9994123375284536,0.9994618543716662,0.9994093139748229,0,,,
40,H0,0.9999742592136068,2.57407863931691e-05,0.0022350768930209366,0.9997950788778565,0.999777608558141,0.9997950788778655,0.999777608558143,0.9997950788778998,0.9997776085581509,0,,,
40,H1,0.9999742592136068,2.57407863931691e-05,0.0032381215286523893,0.9993809907280496,0.9993202489428475,0.9993526632787335,0.9992889137777163,0.9993514170138879,0.9992876526929061,0,,,
40,H2,0.9999742592136068,2.57407863931691e-05,0.0031447484913270183,0.9993367567850007,0.9992714531371171,0.9992959853809387,0.9992265145235152,0.9992939991242482,0.9992242721715201,0,,,
41,H0,0.9999724444277631,2.75555722368814e-05,0.002822599439664772,0.9997268493826552,0.999703050812872,0.999726849382651,0.9997030508128741,0.9997268493826288,0.9997030508128744,0,,,
41,H1,0.9999724444277631,2.75555722368814e-05,0.003426384408976683,0.9995987268821983,0.9996082112318462,0.9995788090902104,0.9995383903546223,0.9995782040454007,0.9995377663136507,0,,,
41,H2,0.9999724444277631,2.75555722368814e-05,0.003740056062493045,0.9996681790216528,0.9996165544630471,0.9996149634778824,0.9995783150136469,0.9996133258862654,0.9995763171448026,0,,,
42,H0,0.9999710122751596,2.89877248403902e-05,0.002329341591288216,0.9997617081257696,0.9997409355360796,0.9997598421659964,0.9997389079044089,0.9997597300837695,0.9997387858856529,0,,,
42,H1,0.9999710122751596,2.89877248403902e-05,0.0029067709483202565,0.9995472775542874,0.9995052496331254,0.999522998472534,0.9994798523670694,0.9995208995809792,0.9994747107265418,0,,,
42,H2,0.9999710122751596,2.89877248403902e-05,0.0027919940448849047,0.99971365072214,0.9997025998677792,0.9996771867574107,0.9996499970068009,0.9996752266876917,0.9996456698184025,0,,,
43,H0,0.999969510522715,3.04894772850117e-05,0.002782416118157895,0.9997498460012889,0.9997287010035771,0.9997498460012857,0.999728701003581,0.9997498460012717,0.9997287010035975,0,,,
43,H1,0.999969510522715,3.04894772850117e-05,0.003517062825475936,0.9992992456431619,0.9992184044251998,0.9991690414887706,0.9990871196717978,0.9991598028568334,0.9990757697577474,0,,,
43,H2,0.999969510522715,3.04894772850117e-05,0.002513693410044992,0.9996793538442797,0.999650511048176,0.9996560876936195,0.9996240479662182,0.9996545892252963,0.9996223510607195,0,,,
44,H0,0.9999564152856523,4.3584714347733e-05,0.0026108233181652073,0.9997834208674906,0.999763193802116,0.9997802628996784,0.9997627717160676,0.9997802619115419,0.9997623730548375,0,,,
44,H1,0.9999564152856523,4.3584714347733e-05,0.0019819155443915795,0.9997841332706886,0.9997664910527526,0.9997721839389595,0.9997532750507757,0.9997716383135995,0.9997526744965344,0,,,
44,H2,0.9999564152856523,4.3584714347733e-05,0.00280318030836909,0.9994829787928595,0.9994344240595793,0.9994136138343159,0.9993579689080238,0.9994069936872215,0.9993506411325247,0,,,
45,H0,0.9999550715123738,4.49284876261613e-05,0.002830614144077911,0.9997221685811225,0.9996991198251266,0.9997221685811191,0.9996991198251393,0.9997221685811056,0.9996991198251881,0,,,
45,H1,0.9999550715123738,4.49284876261613e-05,0.00296609145070516,0.9996789079862733,0.9996505576192325,0.9996499995879731,0.999618325516955,0.9996490403506483,0.999617710277406,0,,,
45,H2,0.9999550715123738,4.49284876261613e-05,0.0023519856041645387,0.9996834408430811,0.9996557125392852,0.9996581450845816,0.9996278371239795,0.9996568472331653,0.9996265209815101,0,,,
46,H0,0.9999470205626795,5.29794373205217e-05,0.0025688602097545953,0.9997141031608427,0.9996921189316403,0.9997093411975302,0.9996866209687034,0.9997093411975333,0.9996866209686858,0,,,
46,H1,0.9999470205626795,5.29794373205217e-05,0.002924625693711302,0.9995729776324183,0.9995522561672401,0.9995284625450963,0.9994855536984726,0.9995268829029547,0.9994839726718616,0,,,
46,H2,0.9999470205626795,5.29794373205217e-05,0.0036109024393083016,0.999524985475411,0.9994817933142937,0.9994781860871327,0.9994388137182006,0.9994843322296939,0.9994260523958606,0,,,
47,H0,0.9999444525464534,5.55474535466338e-05,0.002937568435332453,0.9997271750691803,0.9996998508080506,0.999719470185214,0.9996974410788951,0.999722325653934,0.9996972854127275,0,,,
47,H1,0.9999444525464534,5.55474535466338e-05,0.002389220423757877,0.999524123504446,0.9995261349029319,0.9995069295395006,0.999461170583997,0.999504604959922,0.9994593147343852,0,,,
47,H2,0.9999444525464534,5.55474535466338e-05,0.0037628154196552637,0.999526482687019,0.9994816576495468,0.9994151574332308,0.9993609645922552,0.999405640520106,0.9993503852599184,0,,,
48,H0,0.9999438611998864,5.61388001135699e-05,0.0026829462806225324,0.9997266668859578,0.9997055208766437,0.9997266668859482,0.9997055208766419,0.9997266668859076,0.9997055208766329,0,,,
48,H1,0.9999438611998864,5.61388001135699e-05,0.002583640654376632,0.9995567218425526,0.999518914987564,0.9994795691037455,0.9994371362863885,0.9994751973675927,0.9994275799715053,0,,,
48,H2,0.9999438611998864,5.61388001135699e-05,0.002192291593810521,0.9996812908353501,0.9996634910340215,0.999651455560498,0.9996215612016284,0.9996462565600248,0.9996160417694009,0,,,
49,H0,0.9999436897848124,5.63102151875938e-05,0.0028163558574682843,0.9996925308482022,0.999668553298677,0.9996925308482133,0.9996685532986841,0.9996925308482604,0.999668553298725,0,,,
49,H1,0.9999436897848124,5.63102151875938e-05,0.003099365512777612,0.9996591843642413,0.999635804217303,0.9996233332971711,0.999590363235897,0.9996217966299766,0.9995888721970908,0,,,
49,H2,0.9999436897848124,5.63102151875938e-05,0.003707632336136088,0.9996208288254594,0.9995831589066478,0.9995823354183777,0.9995406156134583,0.9995733545427316,0.9995354972647291,0,,,
